      3799,MLB1968_019    ,       373,     65940,     69660,           298,       65936,        69669,          0,   364.677,    35.333,   583.567,   394.733,     35000,      1107,L    ,E170  ,PHL                 ,OVR ,BNA                 ,        -1,         0,   364.381,     36.29,   583.451,   395.199,     35000,      1208,        -1,        -1,     99900,n/a ,ZTL ,          68570,            66310
      3800,MLB1968_126    ,       336,     53360,     56710,           269,       53355,        56714,          0,    345.37,    16.362,   579.618,   393.708,     32000,      3208,L    ,E170  ,BNA                 ,OVR ,PHL                 ,        -1,         0,   344.853,    17.769,   579.561,   394.242,     32000,      3425,        -1,     54620,     32000,n/a ,ZNY ,          55740,            54110
      3801,MLB1969_55V    ,       327,     63380,     66640,           264,       63372,        66645,          0,     368.3,     173.7,     584.4,   349.151,     31000,      3000,L    ,E170  ,PHL                 ,DEP ,RDU                 ,        -1,         0,   368.094,   173.838,   584.249,   349.762,     31000,      3000,     64830,     64220,     31000,n/a ,ZDC ,          65690,            63400
      3802,MLB1969_915    ,       328,     55800,     59070,           265,       55793,        59079,          0,   349.168,   178.746,   580.684,   344.046,     30000,       600,L    ,E170  ,RDU                 ,ARR ,PHL                 ,        -1,         0,   348.935,   179.027,   580.384,   344.327,     30000,       604,     57200,     56790,     30000,n/a ,ZDC ,          58290,            55950
      3803,MLB1972_343    ,       303,     82030,     85050,           243,       82028,        85053,          0,   346.983,    178.26,   576.186,    344.36,     28000,       500,L    ,E170  ,RDU                 ,ARR ,PHL                 ,        -1,         0,   346.831,   178.654,   575.632,   344.753,     28000,       501,        -1,     82830,     28000,n/a ,ZDC ,          84360,            82060
      3804,MLB1973_385    ,       198,     80600,     82570,           159,       80597,        82576,          0,   284.485,   218.925,     666.2,     507.9,     25000,       846,L    ,E170  ,DCA                 ,ARR ,BUF                 ,        -1,         0,   284.211,   219.307,   664.985,   507.979,     25000,       915,        -1,        -1,     99900,n/a ,ZNY ,              0,            80600
      3805,MLB1973_403    ,       111,     73580,     74820,            91,       73576,        74821,          0,   266.281,   233.323,     641.5,   523.049,     28000,      1623,L    ,E170  ,BUF                 ,DEP ,DCA                 ,        -1,         0,   265.949,   233.626,   640.427,   523.394,     28000,      1939,        -1,     74380,     28000,n/a ,ZDC ,          74080,            73820
      3806,MLB1975_44A    ,       219,     76260,     78440,           175,       76252,        78443,          0,     268.1,    45.167,   577.133,    511.35,     35000,       650,L    ,E170  ,DCA                 ,ARR ,IND                 ,        -1,         0,   268.086,    46.074,   576.859,   511.611,     35000,       768,        -1,        -1,     99900,n/a ,ZOB ,          77360,            76770
      3807,MLB1975_749    ,       203,     65280,     67300,           164,       65276,        67305,          0,   266.108,      52.2,   555.669,   523.253,     32000,      1823,L    ,E170  ,IND                 ,DEP ,DCA                 ,        -1,         0,   265.556,    53.113,   555.266,   523.693,     32000,      2287,        -1,     66370,     32000,n/a ,ZDC ,          66670,            65470
      3808,MLB1976_490    ,       367,     66460,     70120,           296,       66458,        70129,          0,   348.725,    16.475,     581.7,    387.25,     34000,      1446,L    ,E170  ,MEM                 ,OVR ,PHL                 ,        -1,         0,   348.324,    17.184,   581.501,   387.643,     34000,      1642,        -1,     67650,     34000,n/a ,ZNY ,          69120,            67220
      3809,MLB1976_541    ,         6,     86340,     86390,             6,       86335,        86397,          0,    13.958,     9.425,   267.375,   263.447,     35000,     35000,L    ,E170  ,PHL                 ,OVR ,MEM                 ,        -1,         0,    13.255,    10.205,   266.765,   264.116,     35000,     35000,        -1,        -1,     99900,n/a ,ZTL ,              0,            86340
      3810,MLB1978_131    ,       379,     64060,     67840,           302,       64057,        67840,          0,     371.7,     24.45,     578.9,     450.9,     37000,      5000,L    ,E170  ,PHL                 ,OVR ,MEM                 ,        -1,         0,     371.2,    25.523,   578.772,   451.203,     37000,      5108,        -1,        -1,     99900,n/a ,ZID ,          66750,            64420
      3811,MLB1978_743    ,       357,     49810,     53370,           288,       49808,        53379,          0,   345.195,    16.675,   584.463,   387.425,     34000,      2992,L    ,E170  ,MEM                 ,OVR ,PHL                 ,        -1,         0,   344.611,    17.461,   584.305,    387.85,     34000,      3496,        -1,     50990,     34000,n/a ,ZNY ,          52550,            50570
      3812,MLB1979_57P    ,       296,     67770,     70720,           238,       67765,        70727,          0,     267.3,    27.183,   518.033,   304.233,     35000,       753,L    ,E170  ,DCA                 ,ARR ,MSY                 ,        -1,         0,   267.286,    28.136,   517.619,   304.778,     35000,       868,        -1,        -1,     99900,n/a ,ZTL ,          70010,            68350
      3813,MLB1979_783    ,       266,     51180,     53830,           215,       51177,        53839,          0,   266.453,    17.974,     529.1,   388.125,     34000,      1550,L    ,E170  ,MSY                 ,DEP ,DCA                 ,        -1,         0,   266.034,    18.696,   529.013,   388.516,     34000,      1865,        -1,     52730,     33000,n/a ,ZDC ,          52860,            51330
      3814,MLB1981_278    ,       437,     73940,     78430,           351,       73937,        78431,          0,   433.762,    74.025,   662.092,       302,     33000,      3600,L    ,E170  ,ALB                 ,OVR ,CLT                 ,        -1,         0,   433.395,    74.455,   661.001,   302.137,     33000,      3828,     77790,     75660,     33000,n/a ,ZTL ,          77490,            74490
      3815,MLB1981_491    ,       213,     84270,     86390,           172,       84269,        86398,          0,   424.558,   257.454,   667.115,   521.315,     34000,     30416,L    ,E170  ,CLT                 ,OVR ,ALB                 ,        -1,         0,   424.065,    258.14,   666.324,   522.082,     34000,     30550,        -1,     84570,     34000,n/a ,ZNY ,          86390,            85700
      3816,MLB1982_018    ,       188,     73270,     75140,           150,       73265,        75144,          0,     416.2,   262.141,   662.403,   523.306,     29000,      1783,L    ,E170  ,BTV                 ,DEP ,DCA                 ,        -1,         0,   416.102,   262.527,   661.316,   523.597,     29000,      2029,        -1,     74220,     29000,n/a ,ZDC ,          74340,            73430
      3817,MLB1982_308    ,       240,     81770,     84160,           194,       81767,        84169,          0,   400.175,   267.308,   663.176,     511.7,     30000,       900,L    ,E170  ,DCA                 ,ARR ,BTV                 ,        -1,         0,   399.804,   267.389,   662.253,   511.896,     30000,       963,        -1,        -1,     99900,n/a ,ZNY ,              0,            81770
      3818,MLB1983_014    ,       336,     71740,     75090,           271,       71735,        75095,          0,   530.769,     356.9,   677.142,   561.217,     20000,      3415,L    ,E170  ,PHL                 ,OVR ,PVD                 ,        -1,         0,   530.561,   357.222,   676.445,   561.292,     20000,      3561,     74110,     71990,     20000,n/a ,ZNY ,          73910,            73420
      3819,MLB1984_402    ,       177,     78540,     80430,           141,       78531,        80435,          0,   447.175,       262,   660.783,   523.997,     29000,      2225,L    ,E170  ,PWM                 ,DEP ,DCA                 ,        -1,         0,   446.141,   262.294,   660.058,    524.19,     29000,      2434,        -1,     79600,     29000,n/a ,ZDC ,          79510,            78550
      3820,MLB1984_909    ,       334,      2060,      5390,           269,        2053,         5395,          0,    477.47,     267.3,   660.855,     503.8,     30000,       738,L    ,E170  ,DCA                 ,ARR ,PWM                 ,        -1,         0,   476.732,     267.3,   659.779,   503.993,     30000,       820,        -1,        -1,     99900,n/a ,ZBW ,           3950,             2680
      3821,MLB1985_648    ,       111,       290,      1390,            90,         285,         1393,          0,   400.677,     352.3,   584.467,     561.3,     14000,       225,L    ,E170  ,PHL                 ,OVR ,BOS                 ,        -1,         0,   399.916,   352.625,   584.376,   561.303,     14000,       310,       650,        -1,     99900,n/a ,ZDC ,           1390,              290
      4146,OW242_698      ,       280,     67670,     70460,           225,       67665,        70466,          0,     287.7,   264.333,     521.2,   280.908,     22000,       200,L    ,C560  ,NKT                 ,INR ,ADW                 ,        -1,         0,   287.592,   264.402,   521.031,   281.269,     22000,       203,        -1,     68260,     22000,n/a ,ZDC ,          69540,            67690
      4147,OW242_89Y      ,       169,     79150,     80830,           137,       79141,        80834,          0,   308.867,     267.5,     406.2,   291.343,     11000,       200,L    ,C560  ,NGU                 ,INR ,NKT                 ,        -1,         0,   308.715,   267.558,   406.089,   291.812,     11000,       204,     80030,     79350,     11000,n/a ,ZDC ,          79900,            79170
      4148,PXH201_73A     ,       406,     62370,     66420,           321,       62364,        66421,          0,   400.666,   209.538,     602.1,   150.815,     47000,      1938,L    ,C750  ,PBI                 ,OVR ,BLM                 ,        -1,         0,   400.321,   209.925,   601.595,    152.05,     47000,      1962,        -1,     64330,     43000,n/a ,ZDC ,          65600,            62510
      4149,PXH206_50Y     ,       446,     49150,     53600,           347,       49149,        53603,          0,   307.423,   203.623,   600.175,   141.923,     47000,      2000,L    ,C750  ,LNS                 ,OVR ,BCT                 ,        -1,         0,   306.368,    203.83,   599.839,   143.211,     47000,      2034,     52660,        -1,     99900,n/a ,ZJX ,          52400,            49430
      4150,PXH206_539     ,       329,     56050,     59460,           264,       56042,        59464,          0,   298.371,    88.099,   594.505,   250.865,     47000,      5733,L    ,C750  ,SAV                 ,OVR ,LNS                 ,        -1,         0,   298.148,     88.44,   594.169,   251.936,     47000,      6200,     59210,     57390,     45000,n/a ,ZNY ,          58250,            56470
      4151,PXH206_995     ,       452,     69770,     74540,           355,       69768,        74547,          0,   448.877,    81.638,   654.877,   164.654,     47000,      4515,L    ,C750  ,HPN                 ,OVR ,SAV                 ,        -1,         0,   448.825,    82.309,   654.393,    165.46,     47000,      4872,        -1,     71040,     47000,n/a ,ZJX ,          73350,            70530
      4152,PXH212_166     ,       198,     66690,     68660,           160,       66682,        68661,          0,   285.324,   247.941,    678.87,     520.1,     27076,       300,L    ,C750  ,IAD                 ,ARR ,SWF                 ,        -1,         0,   284.655,   248.286,   678.498,   520.155,     26955,       301,        -1,        -1,     99900,n/a ,ZNY ,              0,            66690
      4153,PXH228_413     ,       467,     46850,     51510,           374,       46848,        51513,          0,     405.4,      77.2,     644.9,   304.699,     43000,      1650,L    ,C750  ,CLT                 ,OVR ,TEB                 ,        -1,         0,    405.14,    77.246,   644.778,   305.308,     43000,      1990,     50770,     48270,     43000,n/a ,ZNY ,          50300,            48370
      4154,PXH241_14F     ,       296,     62430,     65380,           237,       62426,        65388,          0,   336.969,    17.723,   584.246,   394.308,     45000,     44930,L    ,C750  ,HOU                 ,OVR ,ACK                 ,        -1,         0,   335.992,     18.58,   583.886,   394.627,     45000,     44971,        -1,        -1,     99900,n/a ,ZNY ,          64440,            62830
      4155,PXH241_404     ,       222,     60200,     62410,           178,       60198,        62414,          0,   562.647,   339.131,   669.354,   585.054,     45000,     15076,L    ,C750  ,HOU                 ,OVR ,ACK                 ,        -1,         0,   561.881,   340.108,   669.082,   585.414,     45000,     15465,        -1,     61680,     45000,n/a ,ZBW ,              0,            60200
      4156,PXH242_645     ,       134,     49510,     50960,           109,       49510,        50966,          0,     219.1,    74.746,   258.308,   243.839,     44853,      1400,L    ,C750  ,DAL                 ,DEP ,ILM                 ,        -1,         0,   218.708,    75.676,    258.14,   243.887,     44787,      2117,        -1,     50960,     44853,n/a ,ZDC ,          49750,            49580
      4157,PXH242_837     ,       177,        30,      1790,           141,          24,         1792,          0,    248.65,   219.677,    418.45,   246.762,     41200,       200,L    ,C750  ,ILM                 ,ARR ,TEB                 ,        -1,         0,   248.473,   220.037,   417.472,    247.07,     41102,       201,        -1,        -1,     99900,n/a ,ZDC ,           1790,               30
      4158,PXH258_003     ,       202,     43730,     45740,           162,       43725,        45740,          0,   244.376,      40.2,   526.459,     518.3,     36000,      3316,L    ,C750  ,LEX                 ,DEP ,IAD                 ,        -1,         0,   243.837,    41.692,   526.406,   518.567,     36000,      3811,     45440,     44830,     36000,n/a ,ZDC ,          44950,            43800
      4159,PXH296_449     ,       204,     67210,     69240,           162,       67204,        69245,          0,   137.366,    46.469,     362.6,     176.7,     49000,      1300,L    ,C750  ,GSO                 ,OVR ,SRQ                 ,        -1,         0,   137.144,    47.046,   362.321,   177.598,     49000,      1302,     68170,        -1,     99900,n/a ,ZJX ,          68460,            68040
      4160,PXH910_222     ,       458,     65490,     70060,           368,       65487,        70067,          0,     402.2,   201.615,   632.963,   160.754,     45000,      5315,L    ,CL30  ,OPF                 ,OVR ,MMU                 ,        -1,         0,   401.989,   201.906,   632.431,   161.681,     45000,      5686,        -1,     67030,     45000,n/a ,ZNY ,          69350,            65960
      4161,PXH960_77A     ,       261,     65210,     67810,           210,       65201,        67814,          0,   393.381,     247.3,   636.663,     519.4,     20000,       200,L    ,CL30  ,IAD                 ,ARR ,TEB                 ,        -1,         0,   392.857,   247.333,   636.476,   519.705,     20000,       211,        -1,     65720,     20000,n/a ,ZDC ,              0,            65210
      3905,NDG1682_408    ,       209,     47740,     49820,           169,       47731,        49821,          0,   265.161,    56.092,   569.038,   524.119,     34000,      2400,L    ,E170  ,OMA                 ,DEP ,DCA                 ,        -1,         0,   264.792,    57.058,   568.404,   524.345,     34000,      2623,        -1,     48880,     34000,n/a ,ZDC ,          49140,            47880
      3906,NDG1684_478    ,       357,     63910,     67470,           287,       63907,        67478,          0,     419.6,   262.846,   643.392,   399.621,     25000,       900,L    ,E145  ,LGA                 ,DEP ,ORF                 ,        -1,         0,    419.32,   263.148,   643.056,   399.822,     25000,       908,        -1,     64770,     25000,n/a ,ZDC ,          66350,            64060
      3907,NDG1685_681    ,       458,     59460,     64150,           370,       59452,        64156,          0,   403.333,      79.3,   643.166,    266.05,     34000,      8366,L    ,E170  ,RSW                 ,OVR ,LGA                 ,        -1,         0,   402.889,    79.672,   642.963,   266.881,     34000,      8581,        -1,     60780,     34000,n/a ,ZNY ,          62940,            60830
      3908,NDG1687_483    ,       411,     71840,     75940,           331,       71834,        75941,          0,   407.195,      34.9,     645.3,   497.425,     36000,      5830,L    ,E145  ,SDF                 ,OVR ,LGA                 ,        -1,         0,   406.655,    35.899,   645.136,   497.675,     36000,      6128,        -1,     73380,     36000,n/a ,ZNY ,          75090,            73590
      3909,NDG1830_520    ,       340,     69700,     73090,           273,       69694,        73091,          0,     430.1,   251.817,   628.752,     434.9,     22000,       300,L    ,E145  ,RIC                 ,ARR ,JFK                 ,        -1,         0,   429.888,   251.951,   628.334,   435.031,     22000,       300,     72490,     70470,     22000,n/a ,ZNY ,          71730,            70210
      3910,NDG1832_531    ,       328,     49540,     52810,           265,       49534,        52819,          0,   428.654,   252.425,   627.251,     435.5,     18000,       300,L    ,E145  ,RIC                 ,ARR ,JFK                 ,        -1,         0,   428.429,   252.604,   626.651,   435.691,     18000,       309,     52110,     50050,     18000,n/a ,ZNY ,          51620,            50360
      3911,NDG1834_311    ,       130,     14410,     15700,           108,       14407,        15703,          0,    410.65,     351.7,   623.177,    581.45,      8000,       225,L    ,E145  ,PHL                 ,OVR ,JFK                 ,        -1,         0,    410.46,   352.037,   622.521,   581.556,      7967,       329,     15080,     14640,      8000,n/a ,n/a ,              0,                0
      3912,NDG1835_531    ,       329,      5470,      8750,           266,        5469,         8753,          0,   411.476,   251.823,   622.253,   440.015,     16092,       300,L    ,E145  ,RIC                 ,ARR ,JFK                 ,        -1,         0,    411.28,   251.926,    621.14,   440.428,     16031,       303,      7840,      5690,      8000,n/a ,ZDC ,           7770,             5780
      3913,NDG1838_368    ,        83,     85570,     86390,            68,       85564,        86398,          0,     412.7,   383.508,   623.203,   571.531,      8000,      4750,L    ,E145  ,IAD                 ,ARR ,JFK                 ,        -1,         0,   412.697,   383.812,   622.622,   571.979,      8000,      5086,        -1,     85840,      8000,n/a ,n/a ,              0,                0
      4006,NDG8232_875    ,       225,     72400,     74640,           182,       72394,        74646,          0,   407.657,     267.3,   644.669,   513.015,     22000,       850,L    ,E170  ,DCA                 ,ARR ,LGA                 ,        -1,         0,   407.103,   267.362,   644.524,   513.295,     22000,       929,     73920,     72970,     22000,n/a ,ZDC ,              0,            72400
      4007,NDG8233_593    ,       235,     56290,     58630,           189,       56290,        58630,          0,     410.6,     267.3,   644.485,   512.808,     22000,       800,L    ,E170  ,DCA                 ,ARR ,LGA                 ,        -1,         0,    409.75,     267.3,   644.298,   513.107,     22000,       883,     57890,     56830,     22000,n/a ,ZDC ,              0,            56290
      4008,NDG8234_837    ,       209,     66200,     68530,           170,       66197,        68536,          0,    473.95,     262.1,   636.699,   522.596,     17000,      1900,L    ,E170  ,LGA                 ,DEP ,DCA                 ,        -1,         0,   473.791,   262.517,   636.117,   522.952,     17000,      2312,     67730,     66520,     17000,n/a ,ZDC ,          67320,            66230
      4009,NDG8235_92W    ,       221,     72720,     74920,           178,       72718,        74921,          0,   407.751,   267.208,   642.983,     515.2,     22000,       415,L    ,E170  ,DCA                 ,ARR ,LGA                 ,        -1,         0,   407.077,   267.272,   642.833,   515.572,     22000,       541,     74260,     73180,     22000,n/a ,ZDC ,              0,            72720
      4010,NDG8236_437    ,       259,     61150,     63730,           209,       61144,        63733,          0,   406.432,     267.2,   642.616,    506.53,     22000,       723,L    ,E170  ,DCA                 ,ARR ,LGA                 ,        -1,         0,   405.901,   267.267,   642.348,   506.777,     22000,       827,        -1,     61760,     22000,n/a ,ZDC ,              0,            61150
      4011,NDG8237_718    ,       283,     52820,     55640,           228,       52820,        55644,          0,   416.067,   262.116,   634.433,     522.6,     21000,      1300,L    ,E170  ,LGA                 ,DEP ,DCA                 ,        -1,         0,   415.533,    262.43,   634.293,   523.008,     21000,      1304,     54090,     53240,     21000,n/a ,ZDC ,          54560,            52840
      4012,NDG8238_782    ,       218,     55760,     57930,           176,       55756,        57934,          0,   416.985,     260.4,   634.908,   527.167,     21000,      1100,L    ,E170  ,LGA                 ,DEP ,DCA                 ,        -1,         0,   416.485,   260.783,   634.735,   527.766,     21000,      1104,     56700,     56240,     21000,n/a ,ZDC ,          56970,            55800
